id,found_at,status,title,company,location,source,visa_sponsorship,dol_h1b_sponsor,dol_h1b_lca_count,dol_h1b_worker_positions,dol_h1b_role_lca_count,dol_h1b_employer,h1bgrader_url,url
greenhouse_anthropic_5139628008,2026-09-12 23:03:03 UTC,To Apply," Product Manager, Safeguards Rare Harms",anthropic,"San Francisco, CA",Greenhouse,Not stated,Yes,197,311,2,Anthropic,https://h1bgrader.com/jobs/search?keyword=anthropic&limit=25&location=&page=1,https://job-boards.greenhouse.io/anthropic/jobs/5139628008
greenhouse_anthropic_5096878008,2026-09-12 23:03:03 UTC,To Apply,"Research Product Manager, Labs",anthropic,"San Francisco, CA | New York City, NY",Greenhouse,Not stated,Yes,197,311,2,Anthropic,https://h1bgrader.com/jobs/search?keyword=anthropic&limit=25&location=&page=1,https://job-boards.greenhouse.io/anthropic/jobs/5096878008
greenhouse_anthropic_5416709008,2026-09-12 23:03:03 UTC,To Apply,"Staff+ Site Reliability Engineer, Safeguards ML Infra",anthropic,"Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY",Greenhouse,Not stated,Yes,197,311,21,Anthropic,https://h1bgrader.com/jobs/search?keyword=anthropic&limit=25&location=&page=1,https://job-boards.greenhouse.io/anthropic/jobs/5416709008
greenhouse_scaleai_4609736005,2026-09-12 23:03:03 UTC,To Apply,AI Product Manager (Coding/Multimodal),scaleai,"San Francisco, CA",Greenhouse,Not stated,Yes,36,144,0,Ca,https://h1bgrader.com/jobs/search?keyword=scaleai&limit=25&location=&page=1,https://job-boards.greenhouse.io/scaleai/jobs/4609736005
greenhouse_scaleai_4674863005,2026-09-12 23:03:03 UTC,To Apply,"DevOps Engineer, Infrastructure & Security",scaleai,"Washington, DC",Greenhouse,Not stated,Yes,36,144,0,Ca,https://h1bgrader.com/jobs/search?keyword=scaleai&limit=25&location=&page=1,https://job-boards.greenhouse.io/scaleai/jobs/4674863005
greenhouse_scaleai_4673051005,2026-09-12 23:03:03 UTC,To Apply,"Forward Deployed Product Manager, Enterprise",scaleai,"New York, NY",Greenhouse,Not stated,Yes,36,144,0,Ca,https://h1bgrader.com/jobs/search?keyword=scaleai&limit=25&location=&page=1,https://job-boards.greenhouse.io/scaleai/jobs/4673051005
greenhouse_scaleai_4713648005,2026-09-12 23:03:03 UTC,To Apply,"Forward Deployed Product Manager, Public Sector",scaleai,"New York, NY; Washington, DC",Greenhouse,Not stated,Yes,36,144,0,Ca,https://h1bgrader.com/jobs/search?keyword=scaleai&limit=25&location=&page=1,https://job-boards.greenhouse.io/scaleai/jobs/4713648005
greenhouse_scaleai_4699779005,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, Enterprise Core Platform",scaleai,"New York, NY; San Francisco, CA",Greenhouse,Not stated,Yes,36,144,0,Ca,https://h1bgrader.com/jobs/search?keyword=scaleai&limit=25&location=&page=1,https://job-boards.greenhouse.io/scaleai/jobs/4699779005
greenhouse_scaleai_4720501005,2026-09-12 23:03:03 UTC,To Apply,"Senior AI Product Manager, Code",scaleai,"New York, NY; San Francisco, CA",Greenhouse,Not stated,Yes,36,144,0,Ca,https://h1bgrader.com/jobs/search?keyword=scaleai&limit=25&location=&page=1,https://job-boards.greenhouse.io/scaleai/jobs/4720501005
greenhouse_scaleai_4720213005,2026-09-12 23:03:03 UTC,To Apply,"Senior AI Product Manager, Cybersecurity",scaleai,"New York, NY; San Francisco, CA",Greenhouse,Not stated,Yes,36,144,0,Ca,https://h1bgrader.com/jobs/search?keyword=scaleai&limit=25&location=&page=1,https://job-boards.greenhouse.io/scaleai/jobs/4720213005
greenhouse_scaleai_4611776005,2026-09-12 23:03:03 UTC,To Apply,"Senior AI Product Manager, Finance Agents",scaleai,"San Francisco, CA; New York, NY",Greenhouse,Not stated,Yes,36,144,0,Ca,https://h1bgrader.com/jobs/search?keyword=scaleai&limit=25&location=&page=1,https://job-boards.greenhouse.io/scaleai/jobs/4611776005
greenhouse_scaleai_4720216005,2026-09-12 23:03:03 UTC,To Apply,"Senior AI Product Manager, Leaderboard",scaleai,"New York, NY; San Francisco, CA",Greenhouse,Not stated,Yes,36,144,0,Ca,https://h1bgrader.com/jobs/search?keyword=scaleai&limit=25&location=&page=1,https://job-boards.greenhouse.io/scaleai/jobs/4720216005
greenhouse_scaleai_4612403005,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Agentic Platform",scaleai,"New York, NY; San Francisco, CA; Washington, DC",Greenhouse,Not stated,Yes,36,144,0,Ca,https://h1bgrader.com/jobs/search?keyword=scaleai&limit=25&location=&page=1,https://job-boards.greenhouse.io/scaleai/jobs/4612403005
greenhouse_scaleai_4675842005,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Gen AI",scaleai,"New York, NY; San Francisco, CA",Greenhouse,Not stated,Yes,36,144,0,Ca,https://h1bgrader.com/jobs/search?keyword=scaleai&limit=25&location=&page=1,https://job-boards.greenhouse.io/scaleai/jobs/4675842005
greenhouse_scaleai_4718559005,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Physical AI Data & Robotics",scaleai,"San Francisco, CA",Greenhouse,Not stated,Yes,36,144,0,Ca,https://h1bgrader.com/jobs/search?keyword=scaleai&limit=25&location=&page=1,https://job-boards.greenhouse.io/scaleai/jobs/4718559005
greenhouse_twilio_8083821,2026-09-12 23:03:03 UTC,To Apply,Principal Product Manager: Talent Acquisition & Management Applications,twilio,Remote - US,Greenhouse,Not stated,Yes,72,72,9,Twilio,https://h1bgrader.com/jobs/search?keyword=twilio&limit=25&location=&page=1,https://job-boards.greenhouse.io/twilio/jobs/8083821
greenhouse_twilio_8108776,2026-09-12 23:03:03 UTC,To Apply,Sr. Principal Product Manager,twilio,Remote - US,Greenhouse,Not stated,Yes,72,72,9,Twilio,https://h1bgrader.com/jobs/search?keyword=twilio&limit=25&location=&page=1,https://job-boards.greenhouse.io/twilio/jobs/8108776
greenhouse_twilio_8131091,2026-09-12 23:03:03 UTC,To Apply,Staff Product Manager,twilio,Remote - US,Greenhouse,Not stated,Yes,72,72,12,Twilio,https://h1bgrader.com/jobs/search?keyword=twilio&limit=25&location=&page=1,https://job-boards.greenhouse.io/twilio/jobs/8131091
greenhouse_twilio_7918885,2026-09-12 23:03:03 UTC,To Apply,Staff Product Manager - Enterprise AI,twilio,Remote - US,Greenhouse,Not stated,Yes,72,72,12,Twilio,https://h1bgrader.com/jobs/search?keyword=twilio&limit=25&location=&page=1,https://job-boards.greenhouse.io/twilio/jobs/7918885
greenhouse_gitlab_8564957002,2026-09-12 23:03:03 UTC,To Apply,"Principal Product Manager, AI Custom Models",gitlab,"Remote, Canada; Remote, US",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=gitlab&limit=25&location=&page=1,https://job-boards.greenhouse.io/gitlab/jobs/8564957002
greenhouse_gitlab_8658878002,2026-09-12 23:03:03 UTC,To Apply,"Principal Product Manager, AI Software Factory",gitlab,"Remote, Canada; Remote, United States",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=gitlab&limit=25&location=&page=1,https://job-boards.greenhouse.io/gitlab/jobs/8658878002
greenhouse_gitlab_8684348002,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Growth",gitlab,"Remote, Canada; Remote, United States",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=gitlab&limit=25&location=&page=1,https://job-boards.greenhouse.io/gitlab/jobs/8684348002
greenhouse_gitlab_8697043002,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Secret Detection and Vulnerability Research",gitlab,"Remote, United States",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=gitlab&limit=25&location=&page=1,https://job-boards.greenhouse.io/gitlab/jobs/8697043002
greenhouse_gitlab_8597805002,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Source Code",gitlab,"Remote, Canada; Remote, US",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=gitlab&limit=25&location=&page=1,https://job-boards.greenhouse.io/gitlab/jobs/8597805002
greenhouse_gitlab_8512220002,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Tenant Scale",gitlab,"Remote, Canada; Remote, US",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=gitlab&limit=25&location=&page=1,https://job-boards.greenhouse.io/gitlab/jobs/8512220002
greenhouse_gitlab_8623389002,2026-09-12 23:03:03 UTC,To Apply,"Site Reliability Engineer, Infrastructure Platforms — AMER (Intermediate to Senior Staff)",gitlab,"Remote, Canada; Remote, US",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=gitlab&limit=25&location=&page=1,https://job-boards.greenhouse.io/gitlab/jobs/8623389002
greenhouse_gitlab_8612937002,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager,  RevOps & Finance Systems",gitlab,"Remote, US",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=gitlab&limit=25&location=&page=1,https://job-boards.greenhouse.io/gitlab/jobs/8612937002
greenhouse_elastic_7602101,2026-09-12 23:03:03 UTC,To Apply,Principal Product Manager Agents and Context - Elasticsearch,elastic,United States,Greenhouse,Not stated,Yes,21,21,3,Elasticsearch,https://h1bgrader.com/jobs/search?keyword=elastic&limit=25&location=&page=1,https://jobs.elastic.co/jobs?gh_jid=7602101&gh_jid=7602101
greenhouse_elastic_8121962,2026-09-12 23:03:03 UTC,To Apply,"Principal Product Manager II, AI/Vectors ",elastic,United States,Greenhouse,Not stated,Yes,21,21,3,Elasticsearch,https://h1bgrader.com/jobs/search?keyword=elastic&limit=25&location=&page=1,https://jobs.elastic.co/jobs?gh_jid=8121962&gh_jid=8121962
greenhouse_elastic_8130127,2026-09-12 23:03:03 UTC,To Apply,Principal Product Manager (Strategic Account Interactions) - Security Solutions,elastic,United States,Greenhouse,Not stated,Yes,21,21,4,Elasticsearch,https://h1bgrader.com/jobs/search?keyword=elastic&limit=25&location=&page=1,https://jobs.elastic.co/jobs?gh_jid=8130127&gh_jid=8130127
greenhouse_elastic_8130124,2026-09-12 23:03:03 UTC,To Apply,Principal Product Manager (XDR & Exposure Management) - Security Solutions,elastic,United States,Greenhouse,Not stated,Yes,21,21,4,Elasticsearch,https://h1bgrader.com/jobs/search?keyword=elastic&limit=25&location=&page=1,https://jobs.elastic.co/jobs?gh_jid=8130124&gh_jid=8130124
greenhouse_elastic_8088818,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Control Plane - Platform",elastic,United States,Greenhouse,Not stated,Yes,21,21,5,Elasticsearch,https://h1bgrader.com/jobs/search?keyword=elastic&limit=25&location=&page=1,https://jobs.elastic.co/jobs?gh_jid=8088818&gh_jid=8088818
greenhouse_elastic_8053907,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Logs - Observability",elastic,United States,Greenhouse,Not stated,Yes,21,21,5,Elasticsearch,https://h1bgrader.com/jobs/search?keyword=elastic&limit=25&location=&page=1,https://jobs.elastic.co/jobs?gh_jid=8053907&gh_jid=8053907
greenhouse_elastic_8167771,2026-09-12 23:03:03 UTC,To Apply,Senior Product Manager (XDR) - Security Solutions,elastic,United States,Greenhouse,Not stated,Yes,21,21,6,Elasticsearch,https://h1bgrader.com/jobs/search?keyword=elastic&limit=25&location=&page=1,https://jobs.elastic.co/jobs?gh_jid=8167771&gh_jid=8167771
greenhouse_mongodb_7743304,2026-09-12 23:03:03 UTC,To Apply,"Manager, Site Reliability Engineering - Storage Layer Service",mongodb,New York City,Greenhouse,Not stated,Yes,103,215,3,Mongodb,https://h1bgrader.com/jobs/search?keyword=mongodb&limit=25&location=&page=1,https://www.mongodb.com/careers/job/?gh_jid=7743304
greenhouse_mongodb_7428476,2026-09-12 23:03:03 UTC,To Apply,"Senior Data Product Manager, Product Telemetry",mongodb,New York City; Palo Alto; San Francisco,Greenhouse,Not stated,Yes,103,215,15,Mongodb,https://h1bgrader.com/jobs/search?keyword=mongodb&limit=25&location=&page=1,https://www.mongodb.com/careers/job/?gh_jid=7428476
greenhouse_mongodb_8143805,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Client Libraries",mongodb,United States,Greenhouse,Not stated,Yes,103,215,10,Mongodb,https://h1bgrader.com/jobs/search?keyword=mongodb&limit=25&location=&page=1,https://www.mongodb.com/careers/job/?gh_jid=8143805
greenhouse_mongodb_7975695,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Post Sales",mongodb,Austin; New York City; Palo Alto; Seattle,Greenhouse,Not stated,Yes,103,215,10,Mongodb,https://h1bgrader.com/jobs/search?keyword=mongodb&limit=25&location=&page=1,https://www.mongodb.com/careers/job/?gh_jid=7975695
greenhouse_mongodb_7727920,2026-09-12 23:03:03 UTC,To Apply,"Senior Site Reliability Engineer, Fabric",mongodb,Austin; New York City; San Francisco; United States,Greenhouse,Not stated,Yes,103,215,21,Mongodb,https://h1bgrader.com/jobs/search?keyword=mongodb&limit=25&location=&page=1,https://www.mongodb.com/careers/job/?gh_jid=7727920
greenhouse_mongodb_7727873,2026-09-12 23:03:03 UTC,To Apply,"Senior Site Reliability Engineer,  Fleet Management",mongodb,Austin; Boston; Chicago; Denver; Miami; New York City; San Francisco; Seattle; United States,Greenhouse,Not stated,Yes,103,215,21,Mongodb,https://h1bgrader.com/jobs/search?keyword=mongodb&limit=25&location=&page=1,https://www.mongodb.com/careers/job/?gh_jid=7727873
greenhouse_mongodb_7993419,2026-09-12 23:03:03 UTC,To Apply,"Senior Staff Product Manager, Query",mongodb,United States,Greenhouse,Not stated,Yes,103,215,11,Mongodb,https://h1bgrader.com/jobs/search?keyword=mongodb&limit=25&location=&page=1,https://www.mongodb.com/careers/job/?gh_jid=7993419
greenhouse_mongodb_7821316,2026-09-12 23:03:03 UTC,To Apply,Site Reliability Engineer 3,mongodb,New York City,Greenhouse,Not stated,Yes,103,215,3,Mongodb,https://h1bgrader.com/jobs/search?keyword=mongodb&limit=25&location=&page=1,https://www.mongodb.com/careers/job/?gh_jid=7821316
greenhouse_mongodb_7727964,2026-09-12 23:03:03 UTC,To Apply,"Site Reliability Engineer (Senior or Staff), Atlas",mongodb,Austin; Boston; Chicago; Miami; New York City; Philadelphia; Pittsburgh; Raleigh; United States; Washington DC,Greenhouse,Not stated,Yes,103,215,26,Mongodb,https://h1bgrader.com/jobs/search?keyword=mongodb&limit=25&location=&page=1,https://www.mongodb.com/careers/job/?gh_jid=7727964
greenhouse_mongodb_7727910,2026-09-12 23:03:03 UTC,To Apply,"Site Reliability Engineer (Senior or Staff), Deployments",mongodb,Boston; Miami; New Jersey; New York City; Princeton; Raleigh; Washington DC,Greenhouse,Not stated,Yes,103,215,25,Mongodb,https://h1bgrader.com/jobs/search?keyword=mongodb&limit=25&location=&page=1,https://www.mongodb.com/careers/job/?gh_jid=7727910
greenhouse_mongodb_7758610,2026-09-12 23:03:03 UTC,To Apply,"Site Reliability Engineer (Senior or Staff), Infrastructure Security",mongodb,Austin; New York City; San Francisco; Seattle; United States,Greenhouse,Not stated,Yes,103,215,26,Mongodb,https://h1bgrader.com/jobs/search?keyword=mongodb&limit=25&location=&page=1,https://www.mongodb.com/careers/job/?gh_jid=7758610
greenhouse_mongodb_7743366,2026-09-12 23:03:03 UTC,To Apply,"Site Reliability Engineer (Senior or Staff), Storage Layer Services (SLS)",mongodb,Boston; Miami; New York City; Pittsburgh; Raleigh; United States,Greenhouse,Not stated,Yes,103,215,25,Mongodb,https://h1bgrader.com/jobs/search?keyword=mongodb&limit=25&location=&page=1,https://www.mongodb.com/careers/job/?gh_jid=7743366
greenhouse_mongodb_8129885,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, AI Builder Experience",mongodb,United States,Greenhouse,Not stated,Yes,103,215,8,Mongodb,https://h1bgrader.com/jobs/search?keyword=mongodb&limit=25&location=&page=1,https://www.mongodb.com/careers/job/?gh_jid=8129885
greenhouse_mongodb_8126618,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Identity and Security",mongodb,United States,Greenhouse,Not stated,Yes,103,215,8,Mongodb,https://h1bgrader.com/jobs/search?keyword=mongodb&limit=25&location=&page=1,https://www.mongodb.com/careers/job/?gh_jid=8126618
greenhouse_mongodb_7555398,2026-09-12 23:03:03 UTC,To Apply,"Staff Technical Program Manager, Site Reliability Engineering",mongodb,Atlanta; Boston; Florida; Georgia; Maine; Miami; New Hampshire; New Jersey; New York; New York City; Pennsylvania; Philadelphia; Pittsburgh; Raleigh; Vermont; Virginia; Washington DC,Greenhouse,Not stated,Yes,103,215,6,Mongodb,https://h1bgrader.com/jobs/search?keyword=mongodb&limit=25&location=&page=1,https://www.mongodb.com/careers/job/?gh_jid=7555398
greenhouse_datadog_8024863,2026-09-12 23:03:03 UTC,To Apply,Group Product Manager - Bring Your Own Cloud,datadog,"New York, New York, USA",Greenhouse,Not stated,Yes,62,62,8,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/8024863/?gh_jid=8024863
greenhouse_datadog_8023763,2026-09-12 23:03:03 UTC,To Apply,Group Product Manager - Code Security,datadog,"New York, New York, USA",Greenhouse,Not stated,Yes,62,62,8,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/8023763/?gh_jid=8023763
greenhouse_datadog_8197852,2026-09-12 23:03:03 UTC,To Apply,Product Manager 2 – IaC Detection,datadog,"New York, New York, USA",Greenhouse,Not stated,Yes,62,62,7,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/8197852/?gh_jid=8197852
greenhouse_datadog_7982288,2026-09-12 23:03:03 UTC,To Apply,"Product Manager II, AI & Data Security",datadog,"Boston, Massachusetts, USA; New York, New York, USA",Greenhouse,Not stated,Yes,62,62,7,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/7982288/?gh_jid=7982288
greenhouse_datadog_8021327,2026-09-12 23:03:03 UTC,To Apply,Product Manager II - Application Performance Monitoring,datadog,"New York, New York, USA",Greenhouse,Not stated,Yes,62,62,7,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/8021327/?gh_jid=8021327
greenhouse_datadog_8119973,2026-09-12 23:03:03 UTC,To Apply,Product Manager II - SQL & Sheets Growth,datadog,"New York, New York, USA",Greenhouse,Not stated,Yes,62,62,7,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/8119973/?gh_jid=8119973
greenhouse_datadog_7947683,2026-09-12 23:03:03 UTC,To Apply,Senior Platform Product Manager - AI SDLC Trusted Throughput,datadog,"New York, New York, USA",Greenhouse,Not stated,Yes,62,62,14,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/7947683/?gh_jid=7947683
greenhouse_datadog_8092004,2026-09-12 23:03:03 UTC,To Apply,Senior Product Manager - Bits Agent Builder,datadog,"New York, New York, USA",Greenhouse,Not stated,Yes,62,62,14,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/8092004/?gh_jid=8092004
greenhouse_datadog_7785350,2026-09-12 23:03:03 UTC,To Apply,Senior Product Manager - Data Agent,datadog,"New York, New York, USA",Greenhouse,Not stated,Yes,62,62,14,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/7785350/?gh_jid=7785350
greenhouse_datadog_8077142,2026-09-12 23:03:03 UTC,To Apply,Senior Product Manager - Fleet and Lifecycle Management,datadog,"Boston, Massachusetts, USA; New York, New York, USA",Greenhouse,Not stated,Yes,62,62,17,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/8077142/?gh_jid=8077142
greenhouse_datadog_8115033,2026-09-12 23:03:03 UTC,To Apply,Senior Product Manager - Journey Monitoring,datadog,"New York, New York, USA",Greenhouse,Not stated,Yes,62,62,14,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/8115033/?gh_jid=8115033
greenhouse_datadog_7763117,2026-09-12 23:03:03 UTC,To Apply,Senior Product Manager - Network Path,datadog,"New York, New York, USA",Greenhouse,Not stated,Yes,62,62,14,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/7763117/?gh_jid=7763117
greenhouse_datadog_8065192,2026-09-12 23:03:03 UTC,To Apply,Senior Product Manager - Observability Data Platform,datadog,"New York, New York, USA",Greenhouse,Not stated,Yes,62,62,14,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/8065192/?gh_jid=8065192
greenhouse_datadog_7974481,2026-09-12 23:03:03 UTC,To Apply,Senior Product Manager - Search,datadog,"Boston, Massachusetts, USA; New York, New York, USA",Greenhouse,Not stated,Yes,62,62,14,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/7974481/?gh_jid=7974481
greenhouse_datadog_7905006,2026-09-12 23:03:03 UTC,To Apply,Senior Product Manager - Serverless,datadog,"Boston, Massachusetts, USA; New York, New York, USA",Greenhouse,Not stated,Yes,62,62,14,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/7905006/?gh_jid=7905006
greenhouse_datadog_8174592,2026-09-12 23:03:03 UTC,To Apply, Staff Product Manager - Bits Release,datadog,"New York, New York, USA",Greenhouse,Not stated,Yes,62,62,7,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/8174592/?gh_jid=8174592
greenhouse_datadog_8065187,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Observability Data Platforms",datadog,"New York, New York, USA",Greenhouse,Not stated,Yes,62,62,7,Datadog,https://h1bgrader.com/jobs/search?keyword=datadog&limit=25&location=&page=1,https://careers.datadoghq.com/detail/8065187/?gh_jid=8065187
greenhouse_samsara_8179538,2026-09-12 23:03:03 UTC,To Apply,Principal Business Technology Product Manager,samsara,Remote - US,Greenhouse,Not stated,Yes,47,47,3,Samsara,https://h1bgrader.com/jobs/search?keyword=samsara&limit=25&location=&page=1,https://www.samsara.com/company/careers/roles/8179538?gh_jid=8179538
greenhouse_samsara_8042109,2026-09-12 23:03:03 UTC,To Apply,Product Manager - Revenue Tools,samsara,Remote - US,Greenhouse,Not stated,Yes,47,47,3,Samsara,https://h1bgrader.com/jobs/search?keyword=samsara&limit=25&location=&page=1,https://www.samsara.com/company/careers/roles/8042109?gh_jid=8042109
greenhouse_samsara_8017174,2026-09-12 23:03:03 UTC,To Apply,Senior Business Technology Product Manager- Supply Chain Planning,samsara,Remote - US,Greenhouse,Not stated,Yes,47,47,4,Samsara,https://h1bgrader.com/jobs/search?keyword=samsara&limit=25&location=&page=1,https://www.samsara.com/company/careers/roles/8017174?gh_jid=8017174
greenhouse_samsara_8112836,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Device Experience",samsara,Remote - US,Greenhouse,Not stated,Yes,47,47,3,Samsara,https://h1bgrader.com/jobs/search?keyword=samsara&limit=25&location=&page=1,https://www.samsara.com/company/careers/roles/8112836?gh_jid=8112836
greenhouse_samsara_7786156,2026-09-12 23:03:03 UTC,To Apply,"Sr. Product Manager, Driver Management",samsara,Remote - US,Greenhouse,Not stated,Yes,47,47,3,Samsara,https://h1bgrader.com/jobs/search?keyword=samsara&limit=25&location=&page=1,https://www.samsara.com/company/careers/roles/7786156?gh_jid=7786156
greenhouse_roblox_8143976,2026-09-12 23:03:03 UTC,To Apply,"[2027] Associate Product Manager, Early Career",roblox,"San Mateo, CA, United States",Greenhouse,Yes,Yes,190,190,8,Roblox,https://h1bgrader.com/jobs/search?keyword=roblox&limit=25&location=&page=1,https://careers.roblox.com/jobs/8143976?gh_jid=8143976
greenhouse_roblox_8035873,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, AI Content Safety",roblox,"San Mateo, CA, United States",Greenhouse,Yes,Yes,190,190,20,Roblox,https://h1bgrader.com/jobs/search?keyword=roblox&limit=25&location=&page=1,https://careers.roblox.com/jobs/8035873?gh_jid=8035873
greenhouse_roblox_7839534,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, App Performance & Architecture",roblox,"San Mateo, CA, United States",Greenhouse,Yes,Yes,190,190,19,Roblox,https://h1bgrader.com/jobs/search?keyword=roblox&limit=25&location=&page=1,https://careers.roblox.com/jobs/7839534?gh_jid=7839534
greenhouse_roblox_7994532,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Compute Platform ",roblox,"San Mateo, CA, United States",Greenhouse,Yes,Yes,190,190,20,Roblox,https://h1bgrader.com/jobs/search?keyword=roblox&limit=25&location=&page=1,https://careers.roblox.com/jobs/7994532?gh_jid=7994532
greenhouse_roblox_8127058,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Content Sharing",roblox,"San Mateo, CA, United States",Greenhouse,Yes,Yes,190,190,21,Roblox,https://h1bgrader.com/jobs/search?keyword=roblox&limit=25&location=&page=1,https://careers.roblox.com/jobs/8127058?gh_jid=8127058
greenhouse_roblox_7701911,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Engineering Acceleration",roblox,"San Mateo, CA, United States",Greenhouse,Yes,Yes,190,190,25,Roblox,https://h1bgrader.com/jobs/search?keyword=roblox&limit=25&location=&page=1,https://careers.roblox.com/jobs/7701911?gh_jid=7701911
greenhouse_roblox_7997195,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Inference Platform ",roblox,"San Mateo, CA, United States",Greenhouse,Yes,Yes,190,190,20,Roblox,https://h1bgrader.com/jobs/search?keyword=roblox&limit=25&location=&page=1,https://careers.roblox.com/jobs/7997195?gh_jid=7997195
greenhouse_roblox_8148679,2026-09-12 23:03:03 UTC,To Apply,"Senior Site Reliability Engineer, Compute",roblox,"San Mateo, CA, United States",Greenhouse,Yes,Yes,190,190,94,Roblox,https://h1bgrader.com/jobs/search?keyword=roblox&limit=25&location=&page=1,https://careers.roblox.com/jobs/8148679?gh_jid=8148679
greenhouse_roblox_8042554,2026-09-12 23:03:03 UTC,To Apply,"Senior Site Reliability Engineer, Compute",roblox,"San Mateo, CA, United States",Greenhouse,Yes,Yes,190,190,94,Roblox,https://h1bgrader.com/jobs/search?keyword=roblox&limit=25&location=&page=1,https://careers.roblox.com/jobs/8042554?gh_jid=8042554
greenhouse_block_5235913008,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, GTM Automation",block,"Bay Area, CA, United States of America",Greenhouse,Not stated,Yes,114,114,6,Block,https://h1bgrader.com/jobs/search?keyword=block&limit=25&location=&page=1,http://block.xyz/careers/jobs/5235913008?gh_jid=5235913008
greenhouse_block_5182994008,2026-09-12 23:03:03 UTC,To Apply,Senior Site Reliability Engineer,block,"New York, NY, United States of America",Greenhouse,Not stated,Yes,114,114,9,Block,https://h1bgrader.com/jobs/search?keyword=block&limit=25&location=&page=1,http://block.xyz/careers/jobs/5182994008?gh_jid=5182994008
